GEOID,NAME,B01003_001_estimate,B02001_001_estimate,med_inc_estimate,B25003_001_estimate,S1701_C01_001_estimate,B01003_001_moe,B02001_001_moe,med_inc_moe,B25003_001_moe,S1701_C01_001_moe
36081094700,"Census Tract 947, Queens County, New York",2324,2324,73487,699,2324,528,528,18312,123,528
36081095400,"Census Tract 954, Queens County, New York",6823,6823,75781,1914,6609,927,927,9375,141,938
36081096400,"Census Tract 964, Queens County, New York",7271,7271,83438,2211,6904,969,969,15024,256,983
36081097202,"Census Tract 972.02, Queens County, New York",3689,3689,33051,1212,3679,718,718,6474,108,716
36081097204,"Census Tract 972.04, Queens County, New York",4094,4094,56586,1183,3524,860,860,10301,159,869
36081097205,"Census Tract 972.05, Queens County, New York",3645,3645,27790,1203,3645,482,482,5575,148,482
36081097206,"Census Tract 972.06, Queens County, New York",2923,2923,32060,1318,2923,701,701,18502,333,701
36081097300,"Census Tract 973, Queens County, New York",2347,2347,108162,771,2341,381,381,28822,102,380
36081098100,"Census Tract 981, Queens County, New York",2273,2273,95694,811,2264,292,292,19541,93,293
36081098700,"Census Tract 987, Queens County, New York",2806,2806,92500,994,2806,341,341,24438,109,341
36081099100,"Census Tract 991, Queens County, New York",7812,7812,106250,2895,7812,1201,1201,16138,202,1201
36081099200,"Census Tract 992, Queens County, New York",4402,4402,31258,1536,4293,644,644,4008,197,650
36081099701,"Census Tract 997.01, Queens County, New York",2880,2880,105069,1159,2862,323,323,20350,107,321
36081099703,"Census Tract 997.03, Queens County, New York",3990,3990,104634,1782,3966,597,597,17779,175,592
36081099704,"Census Tract 997.04, Queens County, New York",7453,7453,82873,3744,7432,1532,1532,14427,437,1529
36081099705,"Census Tract 997.05, Queens County, New York",2698,2698,130833,1100,2698,640,640,17801,239,640
36081099801,"Census Tract 998.01, Queens County, New York",9308,9308,68370,2646,9070,1655,1655,18926,316,1637
36081099802,"Census Tract 998.02, Queens County, New York",6489,6489,53591,2670,6489,1419,1419,13951,190,1419
36081100801,"Census Tract 1008.01, Queens County, New York",3042,3042,119674,718,3042,745,745,16987,105,745
36081100803,"Census Tract 1008.03, Queens County, New York",4081,4081,44146,1230,4071,792,792,20424,143,793
36081100804,"Census Tract 1008.04, Queens County, New York",4952,4952,109878,1415,4848,1018,1018,20707,207,1007
36081101002,"Census Tract 1010.02, Queens County, New York",5393,5393,38395,1808,5332,1230,1230,32774,295,1221
36081101004,"Census Tract 1010.04, Queens County, New York",7499,7499,43168,2479,6699,1119,1119,9310,294,1081
36081101700,"Census Tract 1017, Queens County, New York",6724,6724,80000,2354,6724,898,898,25887,265,898
36081102900,"Census Tract 1029, Queens County, New York",3931,3931,91000,1528,3748,624,624,22943,290,633
36081103201,"Census Tract 1032.01, Queens County, New York",7226,7226,42857,1800,7226,1053,1053,14176,165,1053
36081103202,"Census Tract 1032.02, Queens County, New York",8397,8397,72279,2198,8083,1472,1472,21338,368,1452
36081103300,"Census Tract 1033, Queens County, New York",4784,4784,90457,1497,4784,655,655,12607,166,655
36081103900,"Census Tract 1039, Queens County, New York",7132,7132,67023,2500,7131,929,929,12323,361,929
36081104700,"Census Tract 1047, Queens County, New York",7009,7009,59973,2703,7009,1251,1251,22681,356,1251
36081105900,"Census Tract 1059, Queens County, New York",3948,3948,105721,1309,3947,766,766,29926,221,766
36081107201,"Census Tract 1072.01, Queens County, New York",2429,2429,91029,896,2427,428,428,39726,128,429
36081108500,"Census Tract 1085, Queens County, New York",2584,2584,60761,1062,2577,427,427,10915,194,425
36081109300,"Census Tract 1093, Queens County, New York",3123,3123,127104,1039,3085,614,614,31933,122,614
36081109700,"Census Tract 1097, Queens County, New York",1726,1726,103958,683,1714,291,291,11518,116,289
36081109900,"Census Tract 1099, Queens County, New York",3471,3471,88393,1239,3471,562,562,24479,212,562
36081111300,"Census Tract 1113, Queens County, New York",2636,2636,105263,792,2635,426,426,19339,119,426
36081112300,"Census Tract 1123, Queens County, New York",2226,2226,107500,752,2226,349,349,28144,97,349
36081112900,"Census Tract 1129, Queens County, New York",2327,2327,87188,805,2327,508,508,11989,106,508
36081113300,"Census Tract 1133, Queens County, New York",1416,1416,108500,624,1416,244,244,24361,145,244
36081113900,"Census Tract 1139, Queens County, New York",3997,3997,66081,1540,3997,532,532,20663,209,532
36081114100,"Census Tract 1141, Queens County, New York",2491,2491,106705,897,2484,376,376,37031,128,373
36081114700,"Census Tract 1147, Queens County, New York",1910,1910,87781,601,1910,348,348,6958,106,348
36081115100,"Census Tract 1151, Queens County, New York",839,839,81563,337,829,178,178,10412,50,179
36081115500,"Census Tract 1155, Queens County, New York",2384,2384,79519,750,2384,402,402,27975,127,402
36081115700,"Census Tract 1157, Queens County, New York",3221,3221,59722,1172,3221,645,645,19543,163,645
36081115900,"Census Tract 1159, Queens County, New York",4209,4209,67981,1587,4197,567,567,31007,258,565
36081116100,"Census Tract 1161, Queens County, New York",3867,3867,29832,1353,3378,702,702,8487,167,691
36081116301,"Census Tract 1163.01, Queens County, New York",4771,4771,30642,1694,4117,720,720,8670,365,718
36081116302,"Census Tract 1163.02, Queens County, New York",4036,4036,60916,1236,4036,928,928,23372,258,928
36081116700,"Census Tract 1167, Queens County, New York",2083,2083,53482,605,2064,406,406,10426,76,406
36081117100,"Census Tract 1171, Queens County, New York",2510,2510,61154,922,2510,384,384,12667,125,384
36081117500,"Census Tract 1175, Queens County, New York",4541,4541,82545,1734,4533,761,761,13745,178,761
36081118100,"Census Tract 1181, Queens County, New York",1734,1734,78625,621,1734,367,367,8734,86,367
36081118500,"Census Tract 1185, Queens County, New York",1930,1930,50000,606,1930,399,399,7360,97,399
36081118700,"Census Tract 1187, Queens County, New York",2497,2497,51250,885,2497,419,419,28213,170,419
36081118900,"Census Tract 1189, Queens County, New York",1857,1857,46426,837,1857,429,429,7398,361,429
36081119100,"Census Tract 1191, Queens County, New York",2944,2944,37886,919,2941,605,605,5632,157,605
36081119300,"Census Tract 1193, Queens County, New York",2058,2058,46864,736,2058,428,428,17645,115,428
36081119500,"Census Tract 1195, Queens County, New York",1559,1559,89583,420,1559,369,369,22217,83,369
36081119900,"Census Tract 1199, Queens County, New York",1618,1618,100000,498,1584,360,360,38896,90,351
36081120100,"Census Tract 1201, Queens County, New York",1416,1416,65156,406,1416,458,458,12556,83,458
36081120300,"Census Tract 1203, Queens County, New York",1684,1684,56250,557,1684,310,310,23039,140,310
36081120500,"Census Tract 1205, Queens County, New York",2748,2748,25292,917,2722,495,495,14752,123,491
36081120701,"Census Tract 1207.01, Queens County, New York",3191,3191,94196,904,3191,671,671,13511,91,671
36081121500,"Census Tract 1215, Queens County, New York",4804,4804,88771,1349,4764,632,632,6495,199,639
36081122300,"Census Tract 1223, Queens County, New York",3152,3152,84130,1386,3152,751,751,11370,390,751
36081122702,"Census Tract 1227.02, Queens County, New York",6454,6454,32378,2934,6454,1011,1011,10298,270,1011
36081122703,"Census Tract 1227.03, Queens County, New York",7738,7738,71742,2656,7738,1449,1449,22069,245,1449
36081122704,"Census Tract 1227.04, Queens County, New York",4590,4590,60625,1906,4590,1506,1506,26114,508,1506
36081124100,"Census Tract 1241, Queens County, New York",3978,3978,81250,1428,3971,684,684,10063,207,684
36081124700,"Census Tract 1247, Queens County, New York",3668,3668,74922,1320,3664,586,586,64030,384,587
36081125700,"Census Tract 1257, Queens County, New York",3418,3418,71852,1002,3298,673,673,18440,190,664
36081126500,"Census Tract 1265, Queens County, New York",1843,1843,123906,638,1843,329,329,31691,104,329
36081126700,"Census Tract 1267, Queens County, New York",4821,4821,78750,723,2667,658,658,31659,120,425
36081127700,"Census Tract 1277, Queens County, New York",3331,3331,127730,1089,3299,563,563,48586,139,564
36081129102,"Census Tract 1291.02, Queens County, New York",4083,4083,122123,1232,4083,823,823,13088,163,823
36081129103,"Census Tract 1291.03, Queens County, New York",4477,4477,69964,2011,4477,860,860,17499,191,860
36081129104,"Census Tract 1291.04, Queens County, New York",4384,4384,96711,1712,4384,589,589,17567,125,589
36081130100,"Census Tract 1301, Queens County, New York",4075,4075,87083,1532,4075,744,744,25794,201,744
36081133300,"Census Tract 1333, Queens County, New York",4115,4115,118562,1325,4115,720,720,8107,341,720
36081133900,"Census Tract 1339, Queens County, New York",1310,1310,125063,437,1310,202,202,30961,76,202
36081134100,"Census Tract 1341, Queens County, New York",3508,3508,80964,1153,3508,628,628,33072,299,628
36081134701,"Census Tract 1347.01, Queens County, New York",5313,5313,74518,1953,5313,664,664,32903,165,664
36081134702,"Census Tract 1347.02, Queens County, New York",4726,4726,78618,1645,4724,874,874,17427,85,874
36081136700,"Census Tract 1367, Queens County, New York",6585,6585,86470,2383,6585,1338,1338,16771,303,1338
36081137700,"Census Tract 1377, Queens County, New York",7882,7882,90238,2608,7824,1058,1058,17005,240,1034
36081138501,"Census Tract 1385.01, Queens County, New York",4515,4515,92654,1555,4513,553,553,30750,229,553
36081139900,"Census Tract 1399, Queens County, New York",1662,1662,127431,551,1656,274,274,29228,70,274
36081140300,"Census Tract 1403, Queens County, New York",2729,2729,69531,824,2729,429,429,35213,130,429
36081140901,"Census Tract 1409.01, Queens County, New York",1261,1261,103500,408,1252,569,569,38887,180,570
36081140902,"Census Tract 1409.02, Queens County, New York",2647,2647,83081,794,2647,413,413,24934,110,413
36081141700,"Census Tract 1417, Queens County, New York",5017,5017,67298,1592,5017,756,756,22067,180,756
36081142900,"Census Tract 1429, Queens County, New York",4086,4086,72979,1339,4086,555,555,29917,302,555
36081143500,"Census Tract 1435, Queens County, New York",2553,2553,109732,739,2553,476,476,37648,121,476
36081144100,"Census Tract 1441, Queens County, New York",3172,3172,105456,1212,3161,484,484,21013,256,485
36081144700,"Census Tract 1447, Queens County, New York",3436,3436,80469,965,3387,645,645,19527,173,637
36081145101,"Census Tract 1451.01, Queens County, New York",1037,1037,72045,362,1037,231,231,13970,57,231
36081145102,"Census Tract 1451.02, Queens County, New York",2748,2748,70582,929,2748,462,462,21695,177,462
36081145900,"Census Tract 1459, Queens County, New York",2854,2854,92167,978,2826,556,556,17346,138,557
36081146300,"Census Tract 1463, Queens County, New York",2951,2951,74370,1024,2345,700,700,3325,331,418
36081146700,"Census Tract 1467, Queens County, New York",2828,2828,104167,1350,2828,381,381,20133,209,381
36081147100,"Census Tract 1471, Queens County, New York",3322,3322,91094,1302,3322,494,494,30263,178,494
36081147900,"Census Tract 1479, Queens County, New York",4649,4649,78958,1895,4639,643,643,26075,234,643
36081148300,"Census Tract 1483, Queens County, New York",2960,2960,118345,1067,2960,578,578,15401,141,578
36081150701,"Census Tract 1507.01, Queens County, New York",3295,3295,150284,1065,3292,476,476,36383,177,474
36081150702,"Census Tract 1507.02, Queens County, New York",3184,3184,96336,1292,3080,454,454,9042,183,455
36081152901,"Census Tract 1529.01, Queens County, New York",6291,6291,72967,2271,6291,711,711,8119,241,711
36081152902,"Census Tract 1529.02, Queens County, New York",6168,6168,105207,2597,6168,992,992,20180,445,992
36081155101,"Census Tract 1551.01, Queens County, New York",2075,2075,60800,1452,2075,482,482,24064,330,482
36081155103,"Census Tract 1551.03, Queens County, New York",4986,4986,96375,2253,4980,723,723,14171,219,734
36081155104,"Census Tract 1551.04, Queens County, New York",3867,3867,129167,1196,3103,1009,1009,28897,226,945
36081156700,"Census Tract 1567, Queens County, New York",1652,1652,61406,257,1297,409,409,43183,78,415
36081157101,"Census Tract 1571.01, Queens County, New York",8902,8902,102525,2491,8889,1421,1421,17225,268,1419
36081157102,"Census Tract 1571.02, Queens County, New York",2297,2297,111250,602,2289,340,340,26128,113,342
36081157901,"Census Tract 1579.01, Queens County, New York",5825,5825,111391,1723,5825,971,971,20146,253,971
36081157902,"Census Tract 1579.02, Queens County, New York",4218,4218,88355,1263,4160,713,713,33939,264,715
36081157903,"Census Tract 1579.03, Queens County, New York",4378,4378,108387,1154,4378,615,615,17569,96,615
36081161700,"Census Tract 1617, Queens County, New York",5155,5155,123728,1549,5133,690,690,13467,168,689
36081162100,"Census Tract 1621, Queens County, New York",6244,6244,88086,1845,6244,905,905,11964,197,905
36085000300,"Census Tract 3, Richmond County, New York",2187,2187,66938,1087,2166,232,232,11042,120,232
36085000700,"Census Tract 7, Richmond County, New York",4578,4578,53615,1940,4578,974,974,12757,215,974
36085000800,"Census Tract 8, Richmond County, New York",5751,5751,83697,1926,5751,706,706,12580,264,706
36085000900,"Census Tract 9, Richmond County, New York",1924,1924,63542,740,1924,473,473,30218,154,473
36085001100,"Census Tract 11, Richmond County, New York",3106,3106,49539,1102,3099,702,702,16368,171,701
36085001700,"Census Tract 17, Richmond County, New York",1543,1543,55323,582,1543,364,364,20705,108,364
36085001800,"Census Tract 18, Richmond County, New York",525,525,78295,167,485,129,129,12460,47,129
36085002001,"Census Tract 20.01, Richmond County, New York",2883,2883,68586,1461,2883,514,514,13843,306,514
36085002002,"Census Tract 20.02, Richmond County, New York",3143,3143,80764,1281,3091,388,388,44235,219,389
36085002100,"Census Tract 21, Richmond County, New York",4854,4854,61500,1912,4840,810,810,21222,276,808
36085002700,"Census Tract 27, Richmond County, New York",1843,1843,30188,381,1232,573,573,14585,118,539
36085002900,"Census Tract 29, Richmond County, New York",4956,4956,41111,1786,4947,862,862,29927,229,861
36085003300,"Census Tract 33, Richmond County, New York",3758,3758,99750,1305,3748,592,592,26133,124,592
36085003600,"Census Tract 36, Richmond County, New York",3189,3189,105714,946,3188,499,499,26390,165,499
36085003900,"Census Tract 39, Richmond County, New York",2319,2319,85221,989,2007,377,377,18834,117,274
36085004001,"Census Tract 40.01, Richmond County, New York",3159,3159,52204,1147,3077,1293,1293,13489,479,1239
36085004002,"Census Tract 40.02, Richmond County, New York",2395,2395,115632,872,2395,330,330,76672,65,330
36085004003,"Census Tract 40.03, Richmond County, New York",2961,2961,13855,1392,2961,602,602,13124,238,602
36085004004,"Census Tract 40.04, Richmond County, New York",4361,4361,84732,1181,4353,1545,1545,71818,304,1542
36085004700,"Census Tract 47, Richmond County, New York",3158,3158,101196,932,2523,562,562,27011,100,487
36085005000,"Census Tract 50, Richmond County, New York",4624,4624,75833,1378,4616,742,742,25149,192,742
36085005901,"Census Tract 59.01, Richmond County, New York",3316,3316,77238,1213,3315,509,509,18759,153,509
